,nb_A,nb_W,nb_A_W,nb_A_ma,nb_W_ma
10249,158164.95,6691.55,164856.5,91612.03,3529.96
10250,172221.85,7133.15,179355.0,105739.92,4109.62
10251,176526.95,7144.85,183671.8,119628.58,4668.43
10252,178421.45,7170.0,185591.45,132104.56,5208.99
10253,183780.0,7386.65,191166.65,143870.83,5749.22
10254,195389.7,8223.0,203612.7,155286.56,6276.19
10255,207323.5,8900.35,216223.85,166384.34,6740.35
10256,216091.55,10066.8,226158.35,176461.4,7288.22
10257,224762.0,10632.1,235394.1,185653.43,7859.56
10258,236180.15,10673.75,246853.9,194886.21,8402.22
10259,281353.0,10733.55,292086.55,207205.02,8806.42
10260,284127.25,10764.6,294891.85,218395.56,9169.56
10261,277510.0,10531.15,288041.15,228493.86,9508.2
10262,262787.55,10389.45,273177.0,236930.47,9830.14
10263,250497.65,10192.15,260689.8,243602.23,10110.69
10264,237742.05,9329.65,247071.7,247837.47,10221.36
10265,224979.6,8106.9,233086.5,249603.08,10142.01
10266,208787.85,7939.0,216726.85,248872.71,9929.23
10267,193321.35,7699.7,201021.05,245728.64,9635.99
10268,188035.85,7788.15,195824.0,240914.22,9347.43
10269,186102.35,7222.55,193324.9,231389.15,8996.33
10270,186597.3,7872.15,194469.45,221636.16,8707.08
10271,188930.75,8285.1,197215.85,212778.23,8482.48
10272,194438.45,8273.45,202711.9,205943.32,8270.88
10273,201812.5,8077.1,209889.6,201074.8,8059.38
10274,192805.45,7228.6,200034.05,196581.14,7849.27
10275,183320.85,6560.85,189881.7,192415.27,7694.66
10276,177294.2,5391.35,182685.55,189265.9,7439.9
10277,169830.15,4878.05,174708.2,186916.78,7157.73
10278,172499.6,6217.9,178717.5,185363.16,7000.71
10279,136569.35,6929.15,143498.5,180409.86,6971.37
10280,136522.75,6992.95,143515.7,175402.4,6883.45
10281,136225.4,6998.45,143223.85,170131.87,6754.79
10282,135964.8,6980.55,142945.35,164284.5,6625.5
10283,137775.5,7097.75,144873.25,157880.8,6527.56
10284,135660.25,7006.6,142666.85,152166.28,6505.36
10285,133051.25,6919.55,139970.8,147139.33,6541.23
10286,131521.1,6768.3,138289.4,142562.02,6678.92
10287,131051.95,6715.3,137767.25,138684.2,6862.65
10288,127105.4,6312.25,133417.65,134144.78,6872.09
10289,115012.95,5393.2,120406.15,131989.13,6718.49
10290,102222.7,4318.1,106540.8,128559.13,6451.0
10291,97188.3,3907.2,101095.5,124655.42,6141.88
10292,90332.4,3890.25,94222.65,120092.18,5832.85
10293,77766.85,3840.95,81607.8,114091.31,5507.17
10294,75206.25,3845.5,79051.75,108045.92,5191.06
10295,73604.35,3842.35,77446.7,102101.22,4883.34
10296,71503.3,3833.95,75337.25,96099.44,4589.9
10297,65780.0,3532.8,69312.8,89572.25,4271.66
10298,50622.15,2058.3,52680.45,81923.92,3846.26
10299,40885.0,1253.5,42138.5,74511.13,3432.29
10300,40215.85,1429.55,41645.4,68310.44,3143.44
10301,40282.9,1415.1,41698.0,62619.91,2894.22
10302,43008.05,1437.0,44445.05,57887.47,2648.9
10303,44459.65,1575.45,46035.1,54556.75,2422.35
10304,46814.85,1664.35,48479.2,51717.61,2204.23
10305,50582.45,1952.55,52535.0,49415.42,2015.25
10306,50460.55,2009.3,52469.85,47311.14,1832.79
10307,49498.25,2062.25,51560.5,45682.97,1685.74
10308,48079.75,2130.65,50210.4,45428.73,1692.97
10309,48853.4,2131.25,50984.65,46225.57,1780.74
10310,47303.7,2091.5,49395.2,46934.36,1846.94
10311,46675.25,2108.8,48784.05,47573.59,1916.31
10312,47686.8,2171.0,49857.8,48041.46,1989.71
10313,49855.25,2241.2,52096.45,48581.02,2056.29
10314,49538.7,2259.3,51798.0,48853.41,2115.78
10315,49032.8,2250.6,51283.4,48698.44,2145.58
10316,49636.75,2242.65,51879.4,48616.06,2168.92
10317,49799.9,2244.5,52044.4,48646.23,2187.14
10318,50385.75,2253.85,52639.6,48876.83,2199.46
10319,50866.55,2249.35,53115.9,49078.14,2211.27
10320,49997.7,1995.4,51993.1,49347.54,2201.66
10321,49012.8,2023.25,51036.05,49581.3,2193.11
10322,45910.75,1978.6,47889.35,49403.7,2173.87
10323,43993.45,1781.9,45775.35,48817.52,2127.94
10324,42422.2,1880.85,44303.05,48105.87,2090.1
10325,39239.0,1606.05,40845.05,47126.48,2025.64
10326,38991.75,1553.9,40545.65,46061.98,1956.76
10327,39560.15,1500.5,41060.65,45038.01,1882.37
10328,40173.1,1457.6,41630.7,44016.74,1802.74
10329,39853.7,1505.6,41359.3,42915.46,1728.36
10330,40023.85,1508.1,41531.95,41918.07,1679.63
10331,39588.75,1486.8,41075.55,40975.67,1625.99
10332,38918.55,1463.2,40381.75,40276.45,1574.45
10333,37036.4,1516.35,38552.75,39580.75,1547.9
10334,37286.35,1501.9,38788.25,39067.16,1510.0
10335,38668.85,1519.1,40187.95,39010.15,1501.3
10336,38428.8,1532.85,39961.65,38953.85,1499.2
10337,38410.7,1561.0,39971.7,38838.9,1505.25
10338,37721.35,1549.2,39270.55,38593.73,1514.41
10339,37034.45,1529.35,38563.8,38311.81,1516.78
10340,36449.8,1514.35,37964.15,37954.4,1517.41
10341,36210.55,1491.3,37701.85,37616.58,1517.86
10342,36177.9,1496.55,37674.45,37342.52,1521.2
10343,34638.65,1399.15,36037.8,37102.74,1509.48
10344,34042.2,1194.75,35236.95,36778.32,1478.76
10345,34041.05,1172.5,35213.55,36315.54,1444.1
10346,33586.75,1154.2,34740.95,35831.34,1406.24
10347,33083.05,1115.75,34198.8,35298.57,1361.71
10348,32532.5,1069.85,33602.35,34779.69,1313.78
10349,32286.1,1015.4,33301.5,34304.85,1262.38
10350,31994.65,1017.9,33012.55,33859.34,1212.74
10351,31837.9,993.5,32831.4,33422.07,1162.96
10352,31452.25,954.95,32407.2,32949.51,1108.8
10353,31453.55,828.65,32282.2,32631.0,1051.74
10354,31094.45,814.25,31908.7,32336.22,1013.7
10355,29376.1,779.1,30155.2,31869.73,974.35
10356,31979.35,755.4,32734.75,31708.99,934.47
10357,31816.95,733.85,32550.8,31582.38,896.29
10358,32176.75,744.5,32921.25,31546.8,863.75
10359,31968.75,754.4,32723.15,31515.07,837.65
10360,31825.25,743.2,32568.45,31498.13,810.18
10361,31834.5,751.3,32585.8,31497.79,785.96
10362,32763.05,735.7,33498.75,31628.87,764.04
10363,35486.3,850.65,36336.95,32032.14,766.23
10364,37115.6,965.2,38080.8,32634.26,781.33
10365,38438.55,1190.5,39629.05,33540.5,822.47
10366,39441.8,1265.45,40707.25,34286.75,873.48
10367,39164.6,1271.6,40436.2,35021.52,927.25
10368,39363.25,1288.6,40651.85,35740.16,981.66
10369,39404.0,1307.55,40711.55,36483.69,1036.97
10370,41691.8,1382.8,43074.6,37470.34,1100.94
10371,44752.7,1443.6,46196.3,38762.16,1170.16
10372,44536.75,1461.6,45998.35,39939.53,1242.76
10373,43988.35,1464.0,45452.35,40789.74,1304.09
10374,44462.8,1454.55,45917.35,41524.46,1353.02
10375,44744.8,1481.4,46226.2,42155.08,1382.12
10376,41493.6,1491.95,42985.55,42360.26,1404.76
10377,41246.25,1486.2,42732.45,42568.43,1426.22
10378,41050.7,1479.85,42530.55,42737.18,1445.35
10379,42888.1,1494.6,44382.7,43085.58,1464.06
10380,43153.95,1490.0,44643.95,43231.8,1474.78
10381,42619.35,1453.2,44072.55,43018.46,1475.74
10382,41621.25,1420.8,43042.05,42726.91,1471.66
10383,39337.4,1311.6,40649.0,42261.82,1456.42
10384,38643.75,1194.25,39838.0,41679.91,1430.38
10385,38273.9,1135.75,39409.65,41032.82,1395.82
10386,38112.3,1156.6,39268.9,40694.7,1362.28
10387,40994.2,1168.8,42163.0,40669.49,1330.54
10388,42931.2,1176.2,44107.4,40857.54,1300.18
10389,42581.85,1183.45,43765.3,40826.91,1269.06
10390,42511.85,1147.9,43659.75,40762.7,1234.86
10391,44540.95,1332.75,45873.7,40954.86,1222.81
10392,47524.8,1731.9,49256.7,41545.22,1253.92
10393,50620.5,2272.5,52893.0,42673.53,1350.01
10394,53103.1,2399.2,55502.3,44119.46,1470.5
10395,53710.05,2429.2,56139.25,45663.08,1599.85
10396,55979.0,2482.4,58461.4,47449.75,1732.43
10397,60787.2,2541.9,63329.1,49429.05,1869.74
10398,62445.85,2554.3,65000.15,51380.52,2007.55
10399,63048.55,2552.3,65600.85,53427.18,2144.44
10400,65514.9,2643.5,68158.4,55727.49,2294.0
10401,67210.7,2682.85,69893.55,57994.46,2429.0
10402,69028.25,2709.7,71737.95,60144.81,2526.78
10403,72752.45,2748.25,75500.7,62358.0,2574.36
10404,74107.35,2769.9,76877.25,64458.43,2611.43
10405,74969.0,2662.45,77631.45,66584.32,2634.76
10406,77352.15,2679.85,80032.0,68721.64,2654.5
10407,78664.95,2818.2,81483.15,70509.42,2682.13
10408,78449.8,2880.55,81330.35,72109.81,2714.75
10409,80196.85,3097.0,83293.85,73824.64,2769.22
10410,79265.7,3199.55,82465.25,75199.72,2824.83
10411,74708.7,3012.9,77721.6,75949.52,2857.84
10412,72466.6,2678.0,75144.6,76293.35,2854.66
10413,70185.15,2236.85,72422.0,76036.62,2803.52
10414,67236.75,2173.4,69410.15,75349.56,2743.88
10415,67494.9,2187.55,69682.45,74602.16,2696.38
10416,68867.55,2276.15,71143.7,73753.7,2656.02
10417,64436.45,2337.5,66773.95,72330.84,2607.95
10418,65331.8,2374.5,67706.3,71019.05,2557.34
10419,70873.1,2424.85,73297.95,70086.67,2490.12
10420,69693.85,2357.5,72051.35,69129.48,2405.92
10421,68443.95,2328.0,70771.95,68503.01,2337.43
10422,66582.6,2305.55,68888.15,67914.61,2300.19
10423,63235.45,2296.25,65531.7,67219.64,2306.12
10424,60973.3,2273.1,63246.4,66593.3,2316.1
10425,59015.75,2224.85,61240.6,65745.38,2319.82
10426,56735.55,2131.6,58867.15,64532.18,2305.37
10427,52720.95,1994.75,54715.7,63360.63,2271.1
10428,51868.9,1926.8,53795.7,62014.34,2226.32
10429,49870.55,1725.75,51596.3,59914.08,2156.42
10430,50718.35,1618.25,52336.6,58016.54,2082.49
10431,50938.1,1590.1,52528.2,56265.95,2008.7
10432,50793.15,1555.9,52349.05,54687.0,1933.74
10433,50911.4,1460.75,52372.15,53454.6,1850.18
10434,51275.7,1409.55,52685.25,52484.84,1763.83
10435,50555.55,1369.95,51925.5,51638.82,1678.34
10436,46926.55,1228.85,48155.4,50657.92,1588.06
10437,46412.85,1108.6,47521.45,50027.11,1499.45
10438,43685.85,1076.75,44762.6,49208.8,1414.45
10439,36305.9,1068.35,37374.25,47852.34,1348.71
10440,34877.35,1049.5,35926.85,46268.24,1291.83
10441,34699.15,1037.1,35736.25,44644.34,1236.53
10442,34691.05,1054.5,35745.55,43034.14,1186.39
10443,34824.0,1024.4,35848.4,41425.4,1142.75
10444,34940.1,1038.45,35978.55,39791.84,1105.64
10445,34806.2,1025.0,35831.2,38216.9,1071.15
10446,34239.35,1006.15,35245.5,36948.18,1048.88
10447,34565.45,995.05,35560.5,35763.44,1037.52
10448,34232.55,993.5,35226.05,34818.11,1029.2
10449,36259.35,1005.55,37264.9,34813.45,1022.92
10450,35337.85,994.15,36332.0,34859.5,1017.38
10451,34816.75,971.3,35788.05,34871.26,1010.8
10452,34642.9,941.0,35583.9,34866.45,999.46
10453,33751.9,942.85,34694.75,34759.24,991.3
10454,33845.0,990.45,34835.45,34649.73,986.5
10455,34153.0,1030.45,35183.45,34584.41,987.04
10456,34656.55,1121.55,35778.1,34626.13,998.58
10457,34916.05,1158.65,36074.7,34661.19,1014.94
10458,35384.3,1145.0,36529.3,34776.36,1030.1
10459,35472.25,1133.85,36606.1,34697.66,1042.92
10460,35683.05,1148.95,36832.0,34732.17,1058.41
10461,37793.0,1302.5,39095.5,35029.8,1091.53
10462,40923.9,1407.4,42331.3,35657.9,1138.17
10463,42004.3,1473.55,43477.85,36483.14,1191.24
10464,42186.2,1511.1,43697.3,37317.26,1243.3
10465,42498.05,1535.3,44033.35,38151.76,1293.78
10466,41965.25,1548.55,43513.8,38882.64,1336.48
10467,41224.05,1523.8,42747.85,39513.44,1373.0
10468,40002.25,1511.25,41513.5,39975.23,1409.62
10469,37407.95,1464.5,38872.45,40168.8,1442.69
10470,36560.3,1440.55,38000.85,40256.52,1471.85
10471,36348.9,1478.7,37827.6,40112.12,1489.47
10472,35393.25,1488.9,36882.15,39559.05,1497.62
10473,35338.35,1475.25,36813.6,38892.46,1497.79
10474,35001.55,1418.75,36420.3,38173.99,1488.55
10475,34742.15,1376.35,36118.5,37398.4,1472.66
10476,34288.6,1297.75,35586.35,36630.74,1447.58
10477,34279.8,1274.75,35554.55,35936.31,1422.68
10478,34168.45,1270.9,35439.35,35352.93,1398.64
10479,33308.85,1215.3,34524.15,34943.02,1373.72
10480,32865.95,1208.6,34074.55,34573.58,1350.52
10481,32761.75,1143.2,33904.95,34214.87,1316.98
10482,29757.55,1008.95,30766.5,33651.3,1268.98
10483,28691.65,966.1,29657.75,32986.63,1218.06
10484,28217.2,920.05,29137.25,32308.2,1168.2
10485,28266.95,890.5,29157.45,31660.67,1119.61
10486,28372.65,887.3,29259.95,31069.08,1078.56
10487,29312.0,943.85,30255.85,30572.3,1045.47
10488,30307.35,1004.95,31312.3,30186.19,1018.88
10489,31486.85,1087.3,32574.15,30003.99,1006.08
10490,31699.0,1171.05,32870.05,29887.3,1002.32
10491,31956.35,1156.9,33113.25,29806.75,1003.7
10492,32405.95,1148.35,33554.3,30071.6,1017.64
10493,32937.8,1210.05,34147.85,30496.21,1042.03
10494,32960.95,1248.5,34209.45,30970.59,1074.88
10495,32986.55,1261.8,34248.35,31442.54,1112.0
10496,33236.3,1280.85,34517.15,31928.91,1151.36
10497,33483.95,1354.95,34838.9,32346.1,1192.47
10498,33327.95,1399.05,34727.0,32648.16,1231.88
10499,33873.95,1771.0,35644.95,32886.88,1300.25
10500,35905.95,2883.6,38789.55,33307.57,1471.5
10501,36332.25,3363.85,39696.1,33745.16,1692.2
10502,36995.2,3497.6,40492.8,34204.09,1927.12
10503,36368.6,3480.8,39849.4,34547.16,2154.2
10504,36317.9,3565.5,39883.4,34882.86,2385.9
10505,37253.05,3663.2,40916.25,35309.51,2626.04
10506,38562.4,3691.55,42253.95,35842.12,2867.11
10507,39777.6,3699.2,43476.8,36471.48,3101.54
10508,39597.45,3661.2,43258.65,37098.44,3327.75
10509,39245.5,3586.5,42832.0,37635.59,3509.3
10510,40096.1,3495.25,43591.35,38054.6,3570.46
10511,40697.7,3460.9,44158.6,38491.15,3580.17
10512,41933.65,3457.0,45390.65,38985.0,3576.11
10513,41635.75,3432.85,45068.6,39511.71,3571.32
10514,41752.45,3439.4,45191.85,40055.16,3558.71
10515,41526.35,3416.9,44943.25,40482.5,3534.08
10516,41253.75,3381.1,44634.85,40751.63,3503.03
10517,40731.45,3326.0,44057.45,40847.02,3465.71
10518,40986.85,3287.15,44274.0,40985.96,3428.3
10519,40617.5,2930.3,43547.8,41123.16,3362.69
10520,38401.15,1814.8,40215.95,40953.66,3194.64
10521,35708.45,1270.4,36978.85,40454.74,2975.59
10522,34991.95,1167.95,36159.9,39760.56,2746.69
10523,34932.9,1191.8,36124.7,39090.28,2522.58
10524,35725.25,1117.1,36842.35,38487.56,2290.35
10525,34651.8,1042.3,35694.1,37800.1,2052.89
10526,33251.55,1036.75,34288.3,36999.88,1818.46
10527,31314.15,983.9,32298.05,36058.16,1584.24
10528,30655.7,960.25,31615.95,35025.04,1351.55
10529,30398.85,970.75,31369.6,34003.18,1155.6
10530,29502.4,998.9,30501.3,33113.3,1074.01
10531,28841.2,1004.4,29845.6,32426.58,1047.41
10532,27575.6,983.75,28559.35,31684.94,1028.99
10533,27493.75,955.25,28449.0,30941.02,1005.33
10534,27191.0,906.85,28097.85,30087.6,984.31
10535,28428.3,959.2,29387.5,29465.25,976.0
10536,29165.95,957.8,30123.75,29056.69,968.1
10537,30342.05,921.05,31263.1,28959.48,961.82
10538,30217.15,911.15,31128.3,28915.62,956.91
10539,30213.9,901.0,31114.9,28897.13,949.94
10540,30581.85,910.95,31492.8,29005.08,941.14
10541,31232.15,914.6,32146.75,29244.17,932.16
10542,31859.65,961.15,32820.8,29672.58,929.9
10543,32889.4,1056.65,33946.05,30212.14,940.04
10544,32359.75,1081.55,33441.3,30729.02,957.51
10545,32553.9,1093.2,33647.1,31141.58,970.91
10546,33271.75,1088.6,34360.35,31552.16,983.99
10547,33784.05,1121.15,34905.2,31896.36,1004.0
10548,34295.55,1152.2,35447.75,32304.19,1028.1
10549,34502.75,1211.6,35714.35,32733.08,1059.17
10550,34342.8,1241.55,35584.35,33109.18,1092.22
10551,34275.85,1259.15,35535.0,33413.54,1126.68
10552,34521.95,1278.2,35800.15,33679.77,1158.38
10553,34992.8,1303.05,36295.85,33890.12,1183.03
10554,35220.45,1299.7,36520.15,34176.18,1204.84
10555,33942.15,1228.4,35170.55,34315.01,1218.36
10556,33483.55,1243.05,34726.6,34336.19,1233.8
10557,32572.0,1258.85,33830.85,34214.98,1247.58
10558,32279.85,1265.45,33545.3,34013.41,1258.9
10559,32094.55,1270.2,33364.75,33772.59,1264.76
10560,32085.35,1263.0,33348.35,33546.85,1266.91
10561,32639.95,1323.4,33963.35,33383.26,1273.33
10562,31885.85,1304.75,33190.6,33119.65,1275.98
10563,31519.5,1221.65,32741.15,32772.32,1267.84
10564,31864.6,1518.6,33383.2,32436.73,1289.74
10565,32486.6,2672.45,35159.05,32291.18,1434.14
10566,32735.95,3022.5,35758.45,32216.42,1612.08
10567,33215.2,3416.5,36631.7,32280.74,1827.85
10568,40156.9,3500.95,43657.85,33068.44,2051.4
10569,44399.2,3437.7,47836.9,34298.91,2268.15
10570,45598.25,3381.3,48979.55,35650.2,2479.98
10571,45655.6,3402.5,49058.1,36951.76,2687.89
10572,45420.35,3406.75,48827.1,38305.21,2898.09
10573,45042.75,3389.05,48431.8,39657.54,3114.83
10574,44943.15,3464.4,48407.55,40965.39,3309.41
10575,44991.7,3471.05,48462.75,42215.91,3389.27
10576,44825.15,3461.3,48286.45,43424.82,3433.15
10577,44986.75,3474.65,48461.4,44601.98,3438.96
10578,45463.15,3477.7,48940.85,45132.6,3436.64
10579,45695.0,3478.3,49173.3,45262.19,3440.7
10580,45289.25,3457.6,48746.85,45231.28,3448.33
10581,43995.1,3399.15,47394.25,45065.24,3448.0
10582,44182.8,3580.05,47762.85,44941.48,3465.32
10583,45316.8,4306.2,49623.0,44968.88,3557.04
10584,45763.75,4763.85,50527.6,45050.94,3686.98
10585,45890.35,4216.5,50106.85,45140.81,3761.53
10586,45359.45,3905.9,49265.35,45194.24,3805.99
10587,44818.7,3503.75,48322.45,45177.44,3808.9
10588,37811.6,3397.95,41209.55,44412.28,3800.92
10589,34509.35,3637.8,38147.15,43293.72,3816.88
10590,33834.65,3916.3,37750.95,42148.26,3862.75
10591,34597.5,3957.4,38554.9,41208.5,3918.57
10592,35758.9,3977.8,39736.7,40366.1,3958.34
10593,36668.1,4027.2,40695.3,39501.24,3930.44
10594,37611.15,3987.2,41598.35,38685.98,3852.78
10595,38164.7,3987.9,42152.6,37913.41,3829.92
10596,39890.25,4013.5,43903.75,37366.49,3840.68
10597,41781.8,4046.4,45828.2,37062.8,3894.95
10598,44009.45,4176.1,48185.55,37682.58,3972.76
10599,46506.5,4205.2,50711.7,38882.3,4029.5
10600,47991.9,4221.9,52213.8,40298.02,4060.06
10601,48172.5,4194.5,52367.0,41655.52,4083.77
10602,48354.55,3982.85,52337.4,42915.09,4084.28
10603,46538.65,3231.2,49769.85,43902.14,4004.67
10604,45797.7,2438.0,48235.7,44720.8,3849.75
10605,45241.55,1827.1,47068.65,45428.48,3633.67
10606,45334.35,1757.35,47091.7,45972.9,3408.06
10607,44844.0,1730.2,46574.2,46279.12,3176.44
10608,46292.15,1736.95,48029.1,46507.38,2932.52
10609,45685.25,1495.4,47180.65,46425.26,2661.54
10610,45183.15,1228.65,46411.8,46144.38,2362.22
10611,45223.25,1146.5,46369.75,45849.46,2057.42
10612,44845.05,1135.6,45980.65,45498.51,1772.69
10613,45541.4,1122.0,46663.4,45398.78,1561.78
10614,45661.4,1157.35,46818.75,45385.16,1433.71
10615,45252.7,1169.9,46422.6,45386.27,1367.99
10616,43273.15,1141.95,44415.1,45180.15,1306.45
10617,41380.25,1092.75,42473.0,44833.78,1242.71
10618,38674.05,962.45,39636.5,44071.96,1165.26
10619,35972.25,936.55,36908.8,43100.66,1109.37
10620,34599.95,926.25,35526.2,42042.34,1079.13
10621,35233.65,954.6,36188.25,41043.38,1059.94
10622,34903.15,948.55,35851.7,40049.2,1041.24
10623,34901.75,940.55,35842.3,38985.23,1023.09
10624,34682.9,960.1,35643.0,37887.38,1003.37
10625,34001.55,931.35,34932.9,36762.26,979.51
10626,33922.25,938.85,34861.1,35827.18,959.2
10627,33837.6,938.35,34775.95,35072.91,943.76
10628,35306.1,941.3,36247.4,34736.12,941.65
10629,35227.2,924.3,36151.5,34661.61,940.42
10630,35021.7,927.35,35949.05,34703.79,940.53
10631,34450.75,951.25,35402.0,34625.5,940.2
10632,34407.35,949.35,35356.7,34575.92,940.28
10633,34191.5,1053.0,35244.5,34504.89,951.52
10634,33555.7,1098.15,34653.85,34392.17,965.33
10635,33698.6,1325.5,35024.1,34361.88,1004.74
10636,33712.45,1321.25,35033.7,34340.89,1042.98
10637,33354.6,1300.3,34654.9,34292.59,1079.18
10638,34131.25,1297.85,35429.1,34175.11,1114.83
10639,34106.95,1293.8,35400.75,34063.08,1151.78
10640,35265.05,1290.95,36556.0,34087.42,1188.14
10641,35004.4,1282.55,36286.95,34142.78,1221.27
10642,34726.2,1263.2,35989.4,34174.67,1252.66
10643,34649.5,1247.6,35897.1,34220.47,1272.12
10644,35256.6,1236.85,36493.45,34390.56,1285.99
10645,35333.3,1240.95,36574.25,34554.03,1277.53
10646,34988.5,1234.05,36222.55,34681.63,1268.81
10647,35539.0,1250.65,36789.65,34900.07,1263.84
10648,34147.1,1308.15,35455.25,34901.66,1264.88
10649,35742.45,1549.55,37292.0,35065.21,1290.45
10650,35859.5,1539.7,37399.2,35124.66,1315.32
10651,35357.2,1514.05,36871.25,35159.94,1338.48
10652,34866.5,1484.7,36351.2,35173.97,1360.62
10653,33878.6,1350.85,35229.45,35096.88,1370.95
10654,34018.65,1264.35,35283.0,34973.08,1373.7
10655,34160.9,1022.85,35183.75,34855.84,1351.89
10656,34204.6,1025.05,35229.65,34777.45,1330.99
10657,35551.1,1037.75,36588.85,34778.66,1309.7
10658,35303.3,1042.15,36345.45,34894.28,1283.1
10659,35263.4,1083.1,36346.5,34846.38,1236.46
10660,33918.55,1077.7,34996.25,34652.28,1190.26
10661,33500.15,1062.9,34563.05,34466.58,1145.14
10662,33910.25,1079.45,34989.7,34370.95,1104.62
10663,33904.1,1090.55,34994.65,34373.5,1078.58
10664,33051.35,1069.6,34120.95,34276.77,1059.11
10665,33111.25,1062.5,34173.75,34171.8,1063.08
10666,33269.0,1056.55,34325.55,34078.24,1066.22
10667,32830.85,1031.3,33862.15,33806.22,1065.58
10668,31106.65,947.75,32054.4,33386.56,1056.14
10669,29173.1,702.1,29875.2,32777.52,1018.04
10670,29371.05,783.5,30154.55,32322.78,988.62
10671,29336.1,785.7,30121.8,31906.37,960.9
10672,29017.05,768.6,29785.65,31417.05,929.82
10673,28503.55,753.75,29257.3,30877.0,896.14
10674,27842.25,725.8,28568.05,30356.08,861.76
10675,27945.35,732.45,28677.8,29839.49,828.75
10676,28392.05,787.7,29179.75,29351.8,801.86
10677,28582.15,981.9,29564.05,28926.93,796.92
10678,30001.65,1063.4,31065.05,28816.43,808.49
10679,30223.95,1019.25,31243.2,28921.51,840.2
10680,30726.95,1040.0,31766.95,29057.1,865.85
10681,31399.05,1042.8,32441.85,29263.4,891.56
10682,36166.15,1109.25,37275.4,29978.31,925.63
10683,37760.6,1150.65,38911.25,30904.01,965.32
10684,38078.85,1156.45,39235.3,31927.67,1008.39
10685,38576.95,1170.85,39747.8,32990.84,1052.23
10686,38628.05,1176.8,39804.85,34014.44,1091.14
10687,38571.9,1174.45,39746.35,35013.41,1110.39
10688,39025.8,1179.5,40205.3,35915.82,1122.0
10689,38825.3,1179.15,40004.45,36775.96,1137.99
10690,42792.85,1124.7,43917.55,37982.55,1146.46
10691,42948.5,1152.65,44101.15,39137.49,1157.45
10692,42909.0,1172.05,44081.05,39811.78,1163.72
10693,42950.85,1178.9,44129.75,40330.8,1166.55
10694,42735.3,1176.6,43911.9,40796.45,1168.56
10695,42240.45,1163.35,43403.8,41162.8,1167.82
10696,41536.05,1100.35,42636.4,41453.6,1160.17
10697,39907.55,897.95,40805.5,41587.16,1132.52
10698,38140.1,797.75,38937.85,41498.59,1094.35
10699,38282.1,792.65,39074.75,41444.27,1055.7
10700,38045.95,771.65,38817.6,40969.58,1020.39
10701,37514.7,769.6,38284.3,40426.2,982.08
10702,32546.2,693.55,33239.75,39389.93,934.23
10703,30933.35,651.5,31584.85,38188.18,881.5
10704,30564.25,650.85,31215.1,36971.07,828.92
10705,29739.15,629.95,30369.1,35720.94,775.58
10706,29391.75,617.25,30009.0,34506.51,727.27
