nb_A,nb_W,nb_A_W,nb_implicit_W,nb_dup_A,nb_dup_W,nb_A_prefix,nb_W_prefix,max_A_prefix,avg_A_prefix,max_A_AS,avg_A_AS,nb_new_A,nb_new_A_afterW
24159.45,1592.9,25752.35,13443,7809,21.25,2395.6,301.7,1237.05,14.25,4259.8,76.8,2011.5,895.95
23650.25,1586.7,25236.95,13196,7398.15,18.05,2276.45,301.05,1249.15,14.8,3605.8,83.75,2174.3,881.8
24030.7,1650,25680.7,13512.35,7536.05,27.35,2287.95,313.75,1252.25,14.85,3781.45,89.45,2086.25,896.05
23496.85,1596.35,25093.2,13273.9,7265.25,26.55,2146.6,304.3,1267.9,16.1,3781.7,92.9,2061.95,895.75
22344.1,1547.5,23891.6,12385.4,6991.2,25.25,2068,277.15,1298.9,16.4,3403.55,90.9,2073.2,894.3
22662.25,1562,24224.25,12524.95,7032,25.45,2093.6,292.75,1304.2,16.25,3522.05,90.75,2205.15,900.15
23215.25,1624.15,24839.4,12738.05,7029.8,25.55,1975.8,304.95,1322.8,17.55,3844.4,98.55,2526.7,920.7
23342.3,1646.85,24989.15,12889.7,7006.5,29.3,1885.85,292.7,1320.4,18.25,4164.95,105.15,2511.95,934.15
22707.3,1628.55,24335.85,12648.85,6692.4,32.2,1744.1,269.55,1321.55,19.1,4087.95,108.85,2444.25,921.8
23846.25,1741.75,25588,13213,6823.75,31.7,1736.5,305.05,1321.7,20.05,4906.75,116.5,2850.5,959
23933.85,1806.95,25740.8,13282.75,6756.35,32.3,1711.95,325.15,1316.6,20.35,4910.9,118.15,2926.65,968.1
23863.25,1820.5,25683.75,13238.05,6767.2,31.3,1684,324.55,1336.4,20.85,4899.2,118.65,2883.05,974.95
23964.5,1802.9,25767.4,13209.15,6928.65,31.35,1688.35,321.85,1355.3,20.85,4912.6,117.8,2858.85,967.85
24442.55,1799.55,26242.1,12906.15,6682.9,31.1,2622.35,319.05,1373.15,20.6,4659.65,117.15,3889.9,963.6
25475.75,1815.75,27291.5,13229.55,6537.6,30.4,2906.1,320.3,1386.65,20.6,4966.65,118,4733.8,974.8
26615.8,1889.45,28505.25,13847,6799.05,42.2,2937.35,331,1410.95,20.95,5133.8,121.45,4942.35,1027.4
27369.4,1953.25,29322.65,14352.8,6887.6,44.05,2803.5,353.95,1406.95,21.75,5290,126.05,5081.85,1047.15
27790.1,2015.8,29805.9,14590.55,6978.5,43.7,2827.95,359.8,1386.7,21.35,5501.25,128.05,5168.35,1052.7
28120.5,1992.35,30112.85,14754,7058.1,43.6,2829,347.25,1376.4,21.65,5868.95,128.2,5253.95,1054.45
27926.1,1989.9,29916,14625,7025.7,43.65,2833.05,331.85,1351.75,21.4,5847.75,126.6,5226.8,1048.6
28041.2,2015.9,30057.1,14709.15,7080.45,43.7,2893,345.9,1330.85,20.75,5845.3,123.75,5205.85,1045.75
27361.05,1973.65,29334.7,14327,7214.85,44.45,3167.4,341.85,1309.45,19.75,5594.55,115.25,4818.25,1000.95
27052.6,1890.3,28942.9,13921.4,7404.55,32.95,3496.8,323.15,1301.9,18.55,5578.9,107.55,4742.75,983.9
27198,1898.6,29096.6,13943.6,7502.9,33.05,3628.65,319.6,1304.95,17.2,5568.6,103.05,4768.15,983.35
27198.4,1906.05,29104.45,13844.7,7556.05,33.3,3672.7,320.35,1303.4,16.6,5575.35,101.65,4809.55,988.1
26771.9,1871.35,28643.25,13621.5,7485.55,32.7,3625.85,300.55,1293.4,17.45,5451.3,103.2,4684.75,980.1
26083.85,1809.2,27893.05,13288.4,7532.45,32.8,3766.9,287.15,1281.6,16.1,5135.55,94.85,4307.25,955.75
28179.85,1770.35,29950.2,14475.25,8548.5,28.9,3762.55,284.3,1286.25,18,6147.5,102,4211.8,944.3
29054.4,1751.2,30805.6,15084.65,8805.6,36.05,3828.35,296.8,1280.55,17.6,6418.15,99.45,4229.5,934.65
28177.9,1608.9,29786.8,14566.3,8877.95,34.85,4053.15,259,1283.8,16.2,5605.25,89.55,3849.7,883.95
28277.45,1547.5,29824.95,14669.65,8952.1,33.6,4089.25,248.65,1281.9,15.9,5652.95,87.15,3785.5,870.2
28811.55,1580.55,30392.1,14872.4,9262.55,35.35,4299,265.3,1281.55,14.95,5682,84.95,3804.2,872.4
29401.4,1640.65,31042.05,15216.5,9390.75,35.45,4436.95,288.3,1271.75,14.3,5827.95,82.7,3907.2,886.95
28621.6,1674.8,30296.4,15336.75,9432.55,37.75,3404.55,292.2,1242.4,14.65,5887.65,84.2,2957.5,894.8
27143.5,1680.75,28824.25,14873.85,9356.2,38.15,2883.4,294.15,1232.3,14.9,5558.25,84.75,2028.2,885.25
26985.1,1633.9,28619,14955.9,9453.5,33.15,2944.4,295.05,1225.35,14.55,5589.8,80.6,1736.05,839.65
26627.35,1571.2,28198.55,14918.95,9315.45,32.05,2911.45,285.8,1218.3,14.85,5508.55,81.3,1578.55,814.4
29871.8,1547.9,31419.7,16722.6,10825.1,32.55,2951.3,303.85,1233.9,16.15,6904.3,88.7,1493.75,830.35
30228.55,1563.95,31792.5,17050.35,10931.45,33.45,2942.25,314.55,1241.85,16.75,6820.45,92.4,1416.95,829.8
31378.7,1599.95,32978.65,17485.85,11274,33.4,3009.2,321.65,1271.5,16.85,6960.05,93.35,1775.8,843.05
31980.3,1660.35,33640.65,17774.95,11452.55,34.7,2973.45,316.35,1292.25,17.65,7065.45,97.85,1859.75,893.05
31979.75,1652.7,33632.45,17884.6,11346.3,36.2,2690.9,311.5,1307.65,18.3,7067.5,100.8,1852.6,896.25
31332.2,1672.65,33004.85,17685.9,10900.7,39.25,2346.45,325.2,1305.1,18.95,6851.45,104,1847.3,898.3
31577.55,1684,33261.55,17782.25,11030.2,39.4,2243.5,339.3,1295.85,19.8,6863.8,108.7,1862.7,902.4
31817.5,1715.5,33533,17958.85,11128.1,39.75,2199.95,342.55,1296.3,20.65,6882.25,112.95,1820.65,909.9
32244.3,1781.8,34026.1,18193.5,11219.4,40,2264.2,348,1302.25,19.65,6898,108.55,1897.3,934.1
32557.1,1811.6,34368.7,18520.1,11155.55,40.45,2106.8,351.95,1306.8,21.2,6957.8,113.8,1929.7,951.75
30327.7,1812.3,32140,17218.5,10160.55,42.05,2096.55,340.5,1289.3,19.5,5774.4,103.3,1977.05,971.6
30897.35,1834.15,32731.5,17451,10416.05,34.3,2071.95,352.7,1270.05,20.15,5792,110.7,2026.2,1004.1
31262.85,1888.05,33150.9,17898.15,10324.45,44.15,1864.4,366.1,1252.1,20.9,5813.85,116.5,2013.7,1026.55
31595.05,1885.9,33480.95,17912.8,10699.45,45.5,2182.85,372.1,1236.35,20.5,5789.85,115.2,1962.8,1020
31589.3,1859.8,33449.1,17804.55,10829.3,43.9,2381.2,365.05,1223.45,20.4,5799.45,113.95,1940,1015.45
31114.95,1802.8,32917.75,17641.65,10646.85,43.6,2227.35,342.75,1217.8,21.95,5719.8,118.6,1823.25,1003.2
30834.75,1788.95,32623.7,17591.8,10561.9,41.3,2126.05,358.6,1232.6,22.7,5694.7,122.45,1685.45,995.6
30914,1773.15,32687.15,17575.55,10631,41.55,2184.95,370.55,1244.4,22.55,5700.4,121.4,1714.95,992.5
30457.5,1776.4,32233.9,17092.45,10589.75,34.15,2235.8,354.35,1243.5,22.3,5544.7,119,1766.25,1009.05
30149.4,1792.9,31942.3,16712.05,10548.45,33.35,2271.9,341.25,1258.2,21.6,5443.35,113.7,1862.65,1026.25
27141.75,1794.05,28935.8,14889.7,9373.8,34.2,2504.3,321.25,1260.35,19.25,3872.9,100.3,1857.3,1020.95
27132.75,1807.9,28940.65,14611.75,9617.2,34.2,2788,314.55,1262.8,17.8,3722.1,93.25,1867.7,1036.1
26549.6,1770.75,28320.35,14468.9,9506.15,34.35,2768.05,308.1,1262.5,17.65,3614.55,92.15,1537.25,1037.3
26174.4,1722.2,27896.6,14301.8,9390.35,34.05,2760,301.3,1265.95,17.5,3514.9,89.8,1472.9,1009.35
26186.6,1715.2,27901.8,14416.75,9306.8,31.55,2732.35,293.3,1255.5,18.05,3627.85,92.3,1456.35,1006.7
26948,1722.3,28670.3,14906.6,9570.05,28.55,2749.55,290.9,1254,18.4,4206.9,93.85,1452.3,1019.05
26884.55,1707.7,28592.25,14854.25,9534.35,37.15,2781.2,290.1,1248.75,17.95,4539.85,90.5,1489.8,1006.15
26652.85,1736.95,28389.8,14666.35,9436.9,36.3,2833.3,316,1239.2,17.05,4528.2,86,1541.85,1007.75
26275.25,1703.8,27979.05,14461.1,9370.65,36.2,2788.05,326.6,1227.05,17.35,4504.9,89.1,1459.5,984
25923.25,1678.2,27601.45,14089.8,9319.4,36.05,2773.25,323.85,1212,17.85,4456.65,89.15,1540.25,973.8
25573.35,1644.35,27217.7,13924.25,9189.6,35.2,2748.5,319.5,1224,18.5,4315.7,88.35,1518.5,941
24616.65,1627.3,26243.95,13204.5,8821.4,32.55,3077.6,292.05,1244.3,17.1,4011.8,77.15,1674.2,916.55
24436.95,1608.5,26045.45,12992.45,8819.4,23.3,3224.25,278,1259.7,16.45,4101.35,70.85,1713.35,911.75
23915.8,1615.35,25531.15,12854.85,8300.85,21.9,2908.05,265.25,1272.85,16.75,4045.55,72.55,1832.6,927.5
23659.25,1608,25267.25,12922.8,7897.5,22.9,2565.1,256.65,1277.6,17.15,4017.5,75,1903.75,935.2
23494.45,1617.8,25112.25,12789.7,7856.1,23.2,2628.95,256.85,1291.95,15.65,3948.1,69.3,1908.95,939.7
23734.65,1618.7,25353.35,12759.35,7933.2,23.15,2823.2,242.45,1304.75,14.7,3960.35,65,2092.55,949.55
23804.15,1641.7,25445.85,12893,7885.9,23.4,2696.95,230,1302.85,15.85,3964.5,69.15,2063.45,961.8
23488.85,1635.75,25124.6,12868.15,7646.6,23.85,2533.5,243.15,1318.9,16.45,3889.9,73.9,2022.95,951.15
23358,1652.45,25010.45,12842.75,7599.7,24.2,2496.6,255.4,1322.3,16.75,3915.05,77.1,1964.6,950.95
23232.5,1649.05,24881.55,12911.2,7324.7,22.9,2234.5,265.15,1325.5,17.65,3956.4,79.95,2039.1,957.5
22700.2,1652.75,24352.95,12761.6,6913,22.3,1957.5,262.9,1323,18.4,3827.55,83.95,2075.1,950.5
22576.9,1672.3,24249.2,12729.35,6795.1,22.4,1881.95,267,1320.6,20.05,3813.1,87.8,2096.3,956.15
22578,1665,24243,12702.15,6810.15,22.2,1939.95,271.95,1316.4,19.45,3798.75,86.5,2112.55,953.15
22479.2,1707,24186.2,12591.35,6820.7,27.9,2011.3,282.2,1317.35,18.55,3697.1,83.45,2102.1,965.05
21576.35,1673.5,23249.85,12012.45,6549.9,28.35,2025.2,267.45,1323,17.8,3140.4,79.35,2068.75,945.25
21249.5,1638.05,22887.55,11748.45,6591.5,19.65,2265.35,251.5,1331.35,17.2,2805.25,77,1972.2,937.35
21244.8,1559.95,22804.75,11611.7,6729.25,19.35,2484.95,219.55,1331.9,16.8,2797.25,75.1,1987.9,915.95
21565.45,1543.2,23108.65,11623.3,6817.55,19.1,2557.75,209.25,1330.65,16.3,2893.15,72.75,2203.65,920.95
21580.1,1560.7,23140.8,11676.45,6870.3,18.8,2652.5,209.2,1335.25,14.4,2890.05,68.1,2110.6,922.75
21337.1,1552.95,22890.05,11526.1,6814.4,18.55,2646.75,209.2,1329.9,14.35,2899.05,68.45,2073.25,923.35
20808.4,1533.55,22341.95,11379,6654.9,18.4,2288.2,208.85,1321.7,15.15,2906.7,72.35,1853.3,921.2
20334.3,1506.7,21841,11024.85,6632.6,17.85,2232.25,204.9,1323.9,15.1,2782.3,72.95,1766.4,910.45
20310.9,1503.85,21814.75,11056.65,6667.75,18.65,2182.1,201.75,1327.55,15.6,2819.1,73.25,1676.2,910.3
20418,1513.7,21931.7,11115.95,6755.85,18,2140.5,208.2,1321.5,16.05,2830.35,73.95,1636.65,909.55
20355.55,1533.05,21888.6,11074.4,6736.35,17.55,2115.4,207.75,1320.55,16.2,2838.45,74.45,1634.8,910
19873.5,1502.15,21375.65,10878.75,6657.25,17.5,2022.2,201.1,1319.95,16.2,2820.4,74.65,1442.55,894.95
19650,1451.3,21101.3,10736.05,6605.9,16.7,2037.9,196.25,1317.6,15.55,2825.55,74,1431.15,876.9
19589,1416.4,21005.4,10581.55,6704.4,17,2180.5,180.95,1290.8,14.9,2844.25,70.25,1437.75,865.3
19812.05,1421.7,21233.75,10716.7,6834.9,21.25,2252.3,190.45,1282.95,14.45,2846.75,68.95,1396.3,864.15
20552.9,1516.95,22069.85,11020.8,6875.35,21.1,2348.45,206.6,1279.35,14,2818.45,67.85,1762.65,894.1
20630.35,1502.95,22133.3,10950.9,7068.5,20.55,2598.4,212.5,1276.85,13.2,2815.95,62.8,1717.2,893.75
20394.55,1483.85,21878.4,10815.4,6993.8,19.65,2615.9,206.45,1276.85,12,2806.15,60.05,1692.05,893.3
20084.05,1465.2,21549.25,10588.65,6938.8,19,2589.25,199.3,1276.6,12,2812.55,59.3,1667.75,888.85
19681.1,1422.9,21104,10371.4,6767.05,13.4,2490.1,185.6,1290.7,13.75,2795.3,60.45,1667.95,874.7
19741.4,1443.55,21184.95,10357.6,6759.55,13.1,2437.45,190.15,1282.55,14.65,2780.35,63.7,1743.2,881.05
19537,1452.5,20989.5,10279.35,6592.65,12.65,2231.5,192.5,1267.7,14.85,2790.7,64.45,1782.15,882.85
26187.25,1479.15,27666.4,10459.8,7246.15,13.1,7938.5,203.95,1251.9,14.7,2993.15,63.6,7586,895.3
30807.75,1491.7,32299.45,10893.8,9067.45,13.5,10663.1,210.75,1243.25,14.3,2977.7,62.55,9949,897.5
39539.35,1490.7,41030.05,11278,13242.5,15.8,15110.9,214.25,1238,14,2991.3,60.95,14112,906.85
40949.1,1526.75,42475.85,11465.15,13910.55,15.65,15748.15,231.95,1245.55,12.25,2995.55,55.25,14642.9,930.5
41210.65,1558.4,42769.05,11494.7,14007.05,15.9,15844.2,247.1,1256.45,11.7,3002.35,53.2,14766.45,942.45
41876.55,1629.3,43505.85,11899.35,14159.4,16.9,15864.45,251.3,1259.8,11.85,3026.2,54.2,14851.95,965.85
42196.7,1755.5,43952.2,12049.65,14289.2,18.4,15858.65,258.05,1266.6,12.35,3027.55,57.65,14847.85,1010
43281.35,1825.8,45107.15,12531.15,14596.75,19.8,15934.85,281.25,1274.45,12.2,3745.5,60.55,15107.6,1045.85
43925.5,1857,45782.5,13002.5,14693.15,26.15,15914.8,300.55,1275.45,13.2,4129.05,65.8,15174.15,1055.7
44126,1879.2,46005.2,13091.9,14648.9,27.15,15888.85,302.45,1275,13.35,4109.5,70.7,15308.85,1076.35
44254.8,1915.55,46170.35,13169.2,14625.75,28.15,15875.55,306.75,1282.15,13.75,4100.95,72.3,15367.9,1091.95
43988.05,1919.65,45907.7,13105.65,14417.35,27.85,15726.1,306.65,1300.95,14.2,4110.75,75.65,15363.15,1101.9
43895,1879.45,45774.45,13024.5,14371.55,22.9,15738.3,280.55,1309.2,14.15,4115.3,74.25,15392.95,1106
43092.15,1759.8,44851.95,12527.55,14531.7,23.65,15803.65,251.3,1313.55,13.8,4084.4,72.95,14974.9,1058
43189.85,1769.8,44959.65,12590.4,14578,23.75,15740.8,258.9,1314.65,13.85,4077.95,74.25,14957.3,1064.15
43356.75,1799.15,45155.9,12698.8,14616.95,24.55,15749.05,277.95,1316.9,13.85,4082.1,74.95,14974.85,1066.15
43706.5,1839.7,45546.2,12927,14693.85,25.3,15804.65,289.5,1309.9,13.75,4087.7,74.65,15004.45,1081.2
44064.3,1837.6,45901.9,12941.3,15055.55,25.35,16163.7,289.65,1304.55,11.7,4107.4,70.95,14984,1083.45
43903.1,1817.45,45720.55,12891.8,15032.75,25.05,16170.55,285.2,1306.8,11.25,4104.45,68.55,14898,1080.55
44052.8,1851.95,45904.75,13012.3,15017.2,25.2,16156,284.55,1309.7,11.35,4244.25,69.3,14918.7,1104.6
37572,1890.35,39462.35,12900.75,14506.8,27.05,10475.1,274.95,1315.65,11.5,4044.65,70.4,9058.1,1106.35
33005.15,1870.75,34875.9,12470.85,12915.45,27,7959,266,1331.65,11.6,3994.2,70.1,6520.55,1098.3
24486.25,1855.35,26341.6,12260.8,8748.9,25.15,3487.95,262.35,1324.55,12.1,3978.7,73.35,2386.65,1089.9
23588,1822.75,25410.75,12442.45,8228.45,25.15,2900.75,254.75,1322.9,12.85,4278.75,77.2,1851,1066.1
23403.4,1776.5,25179.9,12484.5,8145.95,25.2,2801.3,238.3,1315.85,13.55,4289.65,80.1,1721.65,1051.3
22677,1725.45,24402.45,12089.25,7910.45,27,2649.8,251.55,1299.65,14.2,4264.45,82.6,1651.45,1025.85
22471.1,1610.9,24082,11891.65,7938.05,24.85,2695.9,260.85,1286.3,13.3,4265.7,77.85,1660.65,980.75
21324.7,1537.3,22862,11306.8,7606.6,22.95,2664.8,235.25,1288.5,13,3536.7,72.05,1467.15,944.15
20782.3,1485.35,22267.65,10873.65,7538.6,16.9,2673.75,218.4,1286.3,12.25,3136.4,66.55,1430.7,939.35
20855.75,1479.45,22335.2,10929.55,7593.2,16.35,2616.95,218.4,1284.15,12.7,3144.35,63.1,1401.15,931.85
20796.3,1473.85,22270.15,10911,7588.05,15.5,2610.8,216.5,1283,12.85,3136.5,62.1,1365.65,931.6
20688.05,1463.05,22151.1,10873.8,7558.3,15.25,2581.1,214.95,1280.85,13.5,3111.2,61.45,1333.25,922.7
20432.25,1435.2,21867.45,10795.25,7435,15.7,2480.35,214.25,1278,14.25,3101.05,63.8,1301.95,900.05
20441.15,1430.9,21872.05,10983.15,7277.8,27.25,2358.9,226.7,1253.65,14.6,3096.2,65.4,1291.75,888.45
19929.15,1388.3,21317.45,10809.15,6959.15,28.25,2143.45,208.55,1246.35,15.75,3110.1,67.4,1298.85,862
19916.5,1353.3,21269.8,10769.1,7007,27.5,2144.75,206.5,1235.9,15.7,3310.7,70,1286.95,853.45
20020.25,1323.55,21343.8,10671.95,7185.95,31.75,2382.15,201.2,1217.95,15.45,3315.3,69.5,1334.8,827.55
20171.95,1334.1,21506.05,10763.15,7184.15,32.25,2392.5,204.1,1219.05,15.45,3324.75,69.65,1392.7,831.95
20450,1352.5,21802.5,10961.35,7249.65,32.85,2438.2,219.3,1231.85,15.1,3336.6,69.4,1401.15,837.85
20554.8,1354.85,21909.65,11038.35,7252.65,32.75,2394.6,238.55,1246.95,15.45,3182.05,73.2,1436.05,827.75
21445.85,1324.75,22770.6,11544.4,7421.9,37.2,2092.95,251.8,1263.6,17.95,4326.9,86.6,1653,826.55
21501.45,1324.2,22825.65,11796.45,7288.2,38.55,1902.6,256.5,1278.1,18.25,4692.45,88.15,1587.75,829.05
21351.3,1318.05,22669.35,11676,7220.85,38,1853.8,255.6,1308.65,18.8,4686.95,90.1,1630.35,824.1
21156.6,1320.6,22477.2,11401.4,7252.25,37.6,1996.1,246.55,1310.65,18.15,4381.55,87.5,1678.85,824.1
21273.35,1340.55,22613.9,11244.75,7523.85,38.35,2313,245.55,1314,17.2,4362.15,83.45,1683.25,821.5
21327.4,1329.45,22656.85,11308.6,7507.7,35.5,2341.05,227.8,1329.3,16.8,4384.35,81.65,1692.5,818.6
21566.2,1379.15,22945.35,11464.95,7358.5,35.25,2274.9,219.75,1338.45,19.05,4420.35,87.2,1899.1,843.65
21438.75,1357.55,22796.3,11467.3,7276.8,35.15,2225.95,212.5,1326.85,19.4,4436.9,90.55,1862.15,832.5
21663.5,1362.95,23026.45,11670.95,7256.8,38.7,2200.6,213.55,1320,20.5,4725.75,96.7,1906.6,829.15
22022.65,1386.35,23409,11954.15,7447.4,42.2,2188.5,233.05,1303.4,21.05,5005.9,103.35,1797.3,823.8
23644.2,1409.3,25053.5,12734.95,8274.3,47.5,2202.5,244.9,1283.65,22.4,6050.65,117.5,1809.6,825.35
25348.45,1444.2,26792.65,13712.35,8852.35,50.15,2514.55,275.35,1268.9,21.4,6652.35,114.25,1949.85,833.9
25460,1450.7,26910.7,13777.6,8862.25,50.2,2562.05,279.7,1252.6,20.8,6646.7,110.8,1987.65,832.5
25630.3,1511,27141.3,13933.9,8804.75,38.15,2525.1,277.4,1276.2,21.3,6688.55,113.5,2020.55,871.1
25667.25,1517.85,27185.1,13949,8822.4,37,2549.35,277.1,1285,20.65,6674.6,113.85,2017.2,878.65
25311.2,1505.45,26816.65,13786.35,8678.85,37.2,2515.8,258.85,1291.7,21.5,6476.25,111.9,1977.65,868.35
24766.3,1479.05,26245.35,13665.5,8318.3,32.15,2161.55,250.4,1315.9,23.05,6458.7,117.05,1910.65,871.85
24232.25,1472.05,25704.3,13571.5,7950.95,31.6,1803.4,246.85,1305.3,24.1,6444.25,120.1,1846.15,863.65
23843.65,1442,25285.65,13337.3,7822.7,31,1743.35,231,1283.35,24.75,6434.7,121.15,1836.6,847.05
23561.4,1403,24964.4,13246.65,7722.65,30.95,1700.65,209.75,1270.15,25.6,6454.1,120.8,1756.5,835.6
22165.2,1380.65,23545.85,12689.45,7162.6,24.1,1683.3,196,1251.05,24.6,5313.25,111.55,1484.35,828.8
21825.1,1396.9,23222,12508.25,6972.25,23.3,1589.75,203.65,1221.15,25.3,4926.6,113.7,1516.3,828.3
21765,1408.8,23173.8,12517.2,6970.8,23.5,1601.05,217.95,1196.25,25,4930.7,112.9,1449.05,827.95
22373.4,1429.6,23803,12880.3,7046.8,23.8,1488.5,230.95,1200.15,25.55,5272.05,116.95,1614.25,832.05
22389.2,1436.6,23825.8,12986.5,6870.15,23.3,1213.95,242.5,1202.6,26.05,5274.6,119.45,1689.4,843.15
22678.75,1433.45,24112.2,13019,7127,23.7,1466.45,243.4,1204.4,25.6,5263.4,117.55,1683.15,849.6
22735.25,1383.65,24118.9,12903.65,7468.6,24.9,1808.9,237.15,1202,22.95,5272.1,111.25,1543.95,819.05
22856.35,1443.25,24299.6,12826.15,7692.4,26.55,1971.6,238.55,1194.3,22.3,5267.9,108.3,1512.65,825.15
22907.25,1430.55,24337.8,12546.6,8061.15,22.85,2339.7,236.8,1183.55,20.5,4999.2,101.15,1487.8,811.7
22476.95,1389.1,23866.05,12307.25,7886.95,18.4,2328.2,215.55,1187.25,20.4,4730.4,99.25,1482.25,800.5
20716.55,1342.95,22059.5,11464.15,7026.2,12.95,2310.4,202.75,1179.1,19,3697.1,85.75,1450.5,775.7
19273.2,1316.3,20589.5,10505,6697.8,10.25,2213.95,172.85,1176.45,18.85,3094.5,85.9,1306.35,764.05
19549.2,1338.15,20887.35,10462.05,7034.75,10.2,2493.85,186.25,1181.65,18.45,3101.75,86.05,1276.95,775.45
19071.4,1274.85,20346.25,10153,6952.85,10,2485.45,178.55,1186.05,18.2,3053.45,85.25,1211.5,754.05
19389.55,1309.1,20698.65,10250,7140.1,10.45,2476.55,199.1,1185.1,18.75,3213.5,87.6,1226.8,772.65
20132.6,1476.6,21609.2,10626,7416.45,11.15,2495.6,205.55,1189.45,18.8,3576.95,92.05,1266.6,823.55
20347.05,1551.25,21898.3,10769.25,7476.4,11.25,2520.65,211.7,1191.25,18.1,3588.35,92.5,1270.9,830.5
20480.05,1544.65,22024.7,10829.65,7527.3,11.6,2516.55,210.8,1192.4,18.65,3594.1,94.65,1292.15,830.95
20617.4,1552.9,22170.3,10934.45,7559.95,11.65,2531.5,213.65,1197.55,18.35,3596.95,95.3,1293.9,829.1
20651.1,1556.9,22208,10909.1,7587.7,11.55,2540.65,216.55,1193.35,17.95,3577.75,94.35,1327.25,827.05
20531.2,1546.1,22077.3,10820.95,7560.6,11.75,2535.7,218.6,1200.7,18.05,3581.45,94.55,1330.6,819.05
20389.75,1519.95,21909.7,10732.7,7551.4,10.95,2553.85,202.05,1213.95,17.55,3588.1,92.95,1291.15,814.5
20451.65,1506.65,21958.3,10636.65,7723.2,10.35,2764.7,185.5,1206.05,16.9,3581.1,89.25,1282,809.8
19659.55,1474.15,21133.7,10246.8,7527.7,10.15,2740.9,170.65,1202.3,16.65,3232.65,87.1,1080.45,804.6
19716.15,1477.85,21194,10124.25,7767.15,9.8,3015.4,174.8,1206.05,16.15,3216.75,84.75,1025.55,799.2
19481.25,1505.65,20986.9,10083.85,7528.55,9.85,2734.2,189.7,1196.95,17.15,3196.05,89.35,1061.9,806.95
18950.85,1476.7,20427.55,9942.05,7247.95,9.05,2539,188.1,1191.55,17.2,3147.7,89.4,961.25,799.6
19359.35,1442.6,20801.95,10090.1,7398.5,8.15,2667.1,194.7,1189.25,17.15,3161.95,89.25,1063.35,807.4
19750.05,1469.9,21219.95,10276.75,7325.65,9,2549.4,214.7,1180.9,17.3,3164.2,89.9,1323.25,824.4
22427,1634.8,24061.8,11388.5,7975.35,13.6,2692.3,249.55,1169.7,17,3933.75,87.75,2145.55,917.6
23374.65,1699.65,25074.3,11840.95,8363.15,19,2934.85,276.55,1188.95,16,4004.05,84.25,2232.8,937.75
23918.35,1694.45,25612.8,11989.9,8635.3,19.15,3218.45,285.7,1192.25,15.95,4007.75,83.6,2357.9,935.25
23753.6,1698.35,25451.95,11999.3,8379.4,19,3013.55,273.6,1211.25,16.15,3997.3,83.45,2436.5,938.4
23677.95,1689.3,25367.25,11918.8,8373.65,19.4,3004.8,271.55,1208.5,16.2,3985.3,82.2,2451.5,934
23541.15,1682.95,25224.1,11916.65,8274.4,19.3,2993.65,251.75,1209.6,16.5,3843.7,82.8,2422.35,927.75
23198.6,1555.35,24753.95,11778.2,8123.55,19.4,3004.85,265.05,1204.7,15.7,3551.6,79.7,2406.85,890
23309.45,1518.3,24827.75,11786.15,8178.55,19.4,3002.8,274.95,1201.55,15.9,3540.05,79.5,2445.7,899.05
23418.5,1576.95,24995.45,11852,8204.05,19.05,3010.85,280.4,1216.4,15.6,3534.85,80.25,2444.05,918.4
23742.85,1592.1,25334.95,12045.4,8267.15,19.15,3004.15,284.2,1232.4,16.3,3635.3,82.65,2490.9,939.4
24222.05,1619.7,25841.75,12410.8,8359.5,19.5,3002.25,289.2,1247.4,17.1,3772.7,87.1,2488.4,963.35
24565.2,1635.55,26200.75,12655,8404.75,19.45,3027.65,288.15,1251.7,16.45,3806.7,88.85,2525.35,980.1
24724.75,1649.25,26374,12605.45,8597.7,19.65,3246.2,289.35,1262.3,15.9,3805,86.45,2534.25,987.35
26221,1758.2,27979.2,12973,8873.85,19.85,3766.2,394.2,1282.05,15.85,3902.15,87.15,3285.05,1089.1
29015.35,1814.05,30829.4,14326.6,9573.75,24.3,4189.75,416.45,1273.4,15.65,4613.1,88.1,3994.9,1120.1
28905.8,1794.55,30700.35,14471.2,9298.9,25.4,3948.75,409.15,1261.15,15.95,4615.25,89.3,4017.4,1118.3
30785.7,1866.95,32652.65,15139.05,9810.6,24.9,4053.45,410.45,1254.4,15.75,4836,87.7,4703.25,1132.8
31341.7,1934.4,33276.1,15501.1,9936.4,26.1,3982.75,430.4,1253.4,16.2,4928.2,89.9,4751.05,1153.15
30767.05,1952.5,32719.55,15414.45,9587.3,25.55,3701.15,440.7,1257.6,16.75,4899.9,92.6,4619.35,1145.95
30346.85,1927.65,32274.5,15522.25,9383.9,25.4,3569.05,432.15,1270.85,16.85,4987.05,93.55,4309.65,1131.05
27367.75,1764.5,29132.25,14233.75,8630.9,21,3470.35,403.05,1276.5,16.25,4201.45,90.5,3465,1038.1
26336.6,1692.1,28028.7,13667.15,8278.2,15.65,3286,377.2,1272,16.35,4126.2,90.6,3368.55,1022.7
25642.75,1688.7,27331.45,13538.65,7794.75,15.95,2781.9,367.7,1276.15,18.15,4120.95,95.1,3281.95,1027.4
26534.55,1717.55,28252.1,13849.2,7807.75,16.1,2706.05,384.95,1252.15,18.95,4879.1,102.2,3826.85,1050.75
26458.65,1723.9,28182.55,13835,7763.4,15.55,2702.2,382.9,1247.85,18.95,4888.2,104,3810.65,1049.6
