nb_A,nb_W,nb_A_W
29927.9,1758.6,31435.15
30495.05,1805.95,32046.65
30620.7,1833.3,32192.05
30818.55,1863.95,32417.55
30686.2,1897.35,32326.8
29920.3,1835.5,31494.85
29365.4,1784.85,30888.15
28626.0,1778.1,30146.65
27285.85,1712.6,28742.2
24236.55,1636.8,25750.3
23286.25,1588.75,24753.8
22779.6,1605.2,24286.8
22675.15,1594.1,24171.3
22657.65,1592.25,24136.45
23203.15,1553.9,24644.65
23753.8,1562.4,25208.1
24056.25,1637.45,25580.5
24393.25,1680.35,25931.45
25633.95,1731.6,27208.2
25874.85,1868.7,27586.7
26876.75,1857.55,28579.45
26537.85,1819.35,28203.25
26454.1,1806.75,28112.5
26210.75,1769.7,27831.55
26345.2,1731.55,27930.85
26239.4,1733.45,27824.15
26947.0,1760.25,28561.3
28240.0,1793.3,29831.6
29020.45,1865.5,30662.3
28987.95,1873.4,30638.05
29160.9,1910.65,30844.45
29299.95,1922.15,31012.05
29684.25,1957.75,31428.6
30038.65,1961.5,31799.0
29391.3,1970.0,31159.9
29220.55,2018.35,31033.35
28519.3,1969.6,30282.3
27113.5,1896.25,28822.75
25242.2,1749.6,26819.4
24515.7,1574.4,25922.65
23003.25,1564.7,24401.5
22755.3,1569.7,24162.55
22626.05,1560.35,24012.6
23902.9,1556.15,25284.65
23801.85,1571.75,25199.1
24859.0,1586.5,26274.6
26223.05,1583.95,27635.5
25180.15,1515.15,26583.85
24397.95,1459.6,25757.7
24996.5,1416.75,26252.5
26775.2,1402.5,27986.35
28224.15,1379.2,29361.8
27896.0,1351.7,29007.6
28087.9,1365.25,29215.95
28214.25,1358.25,29333.95
28609.0,1361.25,29690.35
29017.05,1363.8,30096.2
29922.1,1387.6,31034.3
30886.5,1411.2,31978.25
32152.05,1418.7,33250.65
32554.3,1425.05,33665.6
32925.0,1416.5,33991.15
33091.8,1394.3,34147.4
32359.0,1404.7,33426.2
32707.1,1407.6,33769.75
32785.0,1449.4,33888.75
31424.25,1448.6,32527.2
31447.45,1487.45,32583.85
31693.25,1483.85,32834.0
30977.7,1502.65,32199.65
29973.85,1529.8,31257.1
29473.45,1545.8,30822.65
29888.5,1527.6,31215.15
30306.3,1521.5,31615.1
30893.85,1564.5,32244.25
31587.8,1560.35,32977.05
31285.3,1567.2,32691.85
30563.1,1566.45,31965.25
29651.6,1587.5,31118.0
28813.55,1693.5,30309.4
28432.15,1702.6,29938.25
28291.25,1712.2,29845.15
28430.45,1762.15,30035.55
28498.45,1846.0,30189.0
28340.8,1976.05,30163.4
28076.5,1982.75,29909.1
27895.15,1991.85,29728.5
28104.15,1966.4,29915.15
28513.35,1971.7,30333.55
28645.2,1976.95,30462.1
27588.05,1940.8,29365.3
26690.8,1957.9,28487.6
27509.25,1972.3,29327.2
27082.6,1987.0,28926.4
26643.6,1958.8,28459.75
25906.65,1927.75,27693.4
25923.05,1904.05,27686.45
26368.5,1905.8,28135.2
26779.3,1932.8,28574.7
27872.75,1931.85,29742.95
28803.65,1930.45,30671.15
29339.2,1916.15,31191.85
29734.1,1956.2,31624.65
29392.45,1914.05,31240.05
29128.35,1811.1,30877.25
29334.85,1771.5,31042.65
29419.7,1763.25,31127.35
29793.85,1748.55,31486.35
29367.05,1795.9,31104.8
29325.55,1813.75,31075.1
30381.0,1859.25,32168.15
32296.65,1824.1,33947.0
32042.7,1869.25,33737.05
31582.35,1842.15,33251.55
31781.05,1863.95,33475.4
31217.2,1852.15,32896.6
32454.8,1903.0,34178.95
33694.8,1967.55,35448.5
34947.2,1902.15,36635.7
34204.0,1793.15,35778.2
34408.3,1769.6,35955.85
34075.5,1770.35,35624.9
33382.35,1729.15,34891.1
33385.25,1700.75,34867.15
33408.35,1689.25,34876.3
32862.8,1663.7,34293.05
33227.25,1683.35,34678.1
32222.1,1689.35,33672.2
32248.4,1674.5,33685.05
33021.95,1688.5,34478.05
32714.55,1736.55,34228.9
31231.55,1778.45,32889.4
30809.85,1772.5,32459.3
30867.9,1775.15,32521.25
30505.9,1741.05,32124.25
30424.85,1752.25,32057.3
29651.35,1714.85,31244.65
28184.65,1634.55,29725.15
26575.45,1639.8,28123.4
26094.7,1658.2,27663.95
24939.7,1684.8,26526.1
25556.85,1719.1,27168.4
25836.05,1728.7,27458.65
25730.6,1737.65,27363.75
25834.55,1742.15,27475.85
26133.5,1812.8,27858.5
25815.0,1781.95,27498.85
25903.0,1796.4,27606.35
27161.5,1784.75,28811.4
27164.15,1801.35,28821.1
26698.85,1744.05,28288.45
26554.25,1740.4,28127.95
26236.9,1703.45,27767.4
26295.35,1736.75,27851.25
26358.05,1745.75,27919.6
27437.05,1849.65,29096.2
27346.4,1935.85,29097.0
27427.05,1982.1,29234.3
27353.7,1997.7,29172.3
27485.4,2033.25,29337.75
27529.9,2015.35,29377.15
26747.95,1983.8,28547.7
26554.05,1954.2,28324.5
26750.45,1929.0,28488.75
26610.1,1896.65,28315.7
26905.45,1870.45,28586.2
27147.25,1953.75,28919.65
28383.05,2132.55,30339.05
28917.9,2164.45,30948.3
28033.3,2112.75,30030.65
28425.6,2122.55,30443.6
28284.15,2069.45,30261.55
29613.15,2057.25,31565.8
30516.15,2017.85,32438.1
30503.2,2012.8,32426.0
29500.4,1911.35,31328.7
29416.6,1863.5,31199.3
29727.4,1841.2,31478.95
30554.9,1868.9,32333.5
31046.25,1880.15,32832.75
31658.15,1887.1,33453.2
32925.75,1885.95,34740.1
32879.5,1872.45,34679.95
32632.5,1875.45,34439.85
32821.0,1864.8,34612.3
31917.2,1839.7,33680.5
31654.35,1797.7,33371.4
30464.7,1634.05,32017.95
30234.6,1598.65,31738.55
30550.35,1611.75,32056.65
30654.15,1594.0,32122.1
30487.4,1618.0,31972.35
28977.55,1629.15,30498.05
28020.3,1651.5,29563.05
28110.5,1658.45,29653.9
28240.8,1645.35,29769.5
29577.7,1628.25,31077.6
28945.75,1632.95,30452.95
28243.8,1599.65,29721.2
27432.8,1570.0,28885.2
26724.25,1556.25,28162.25
25631.25,1558.25,27075.8
25701.0,1573.45,27158.95
25862.15,1595.45,27345.25
25670.4,1649.1,27211.7
25746.85,1649.55,27291.1
25753.75,1640.15,27294.3
26111.1,1651.05,27663.65
24591.9,1671.9,26178.8
25157.05,1704.7,26785.35
24433.55,1680.8,26054.1
24594.0,1691.05,26233.15
24649.35,1690.85,26288.55
24664.95,1713.95,26327.45
24755.35,1711.0,26421.25
25092.25,1730.45,26780.15
23455.5,1703.3,25126.85
23380.8,1677.6,25032.75
23224.05,1655.1,24854.4
23457.6,1672.15,25102.65
23414.1,1678.15,25063.55
23022.6,1692.05,24686.2
22905.05,1695.8,24574.9
22956.25,1681.95,24606.7
23153.0,1665.2,24775.1
23519.75,1674.85,25151.95
24591.6,1695.3,26238.25
24870.6,1711.1,26528.0
24926.3,1734.7,26601.05
23907.05,1684.85,25528.55
24193.35,1699.85,25835.55
23685.25,1682.55,25309.95
23937.8,1710.85,25590.75
25305.15,1667.65,26887.05
27226.95,1685.35,28826.6
26832.25,1682.75,28429.25
26954.45,1707.2,28578.45
26868.7,1720.55,28502.2
27314.75,1742.35,28970.05
26874.5,1697.1,28492.15
27003.6,1674.7,28600.95
26994.9,1657.7,28574.5
27802.45,1649.6,29373.0
27969.85,1672.05,29568.55
28278.25,1682.25,29898.55
28058.1,1682.95,29679.1
26913.0,1681.25,28538.7
26145.65,1644.85,27740.15
26039.55,1596.55,27591.15
25954.55,1615.9,27530.85
25714.25,1656.1,27330.7
25883.8,1663.15,27507.45
25779.75,1657.4,27397.5
24274.15,1667.5,25929.3
22155.65,1643.2,23786.0
21935.05,1605.45,23527.7
22603.9,1595.65,24186.0
22958.75,1610.75,24559.15
22780.5,1621.2,24353.7
23303.0,1634.9,24880.3
23369.2,1668.0,24974.25
23458.9,1692.85,25085.8
23090.35,1813.8,24832.1
22917.0,1814.55,24659.35
22391.45,1779.8,24100.1
22300.0,1742.7,23971.7
22206.5,1714.95,23844.95
22565.5,1776.45,24255.65
22435.35,1841.7,24187.15
23228.0,1871.55,25003.5
23360.55,1840.1,25104.4
23391.35,1850.8,25145.1
23083.05,1820.55,24803.95
24043.0,1892.25,25828.1
24114.35,1886.2,25893.45
24497.45,1908.0,26297.95
24223.35,1891.25,26007.45
24293.9,1875.8,26062.45
24260.0,1838.8,26028.4
24293.7,1860.45,26093.65
24168.35,1846.4,25953.9
24704.2,1858.7,26505.8
24426.75,1736.15,26112.4
24602.2,1679.9,26230.9
24367.5,1661.7,25976.4
24356.05,1659.7,25962.65
26933.15,1675.9,28559.15
26926.2,1614.1,28500.1
26876.95,1553.1,28393.35
26207.95,1505.05,27682.4
26557.35,1505.7,28008.0
27361.4,1655.05,28962.35
27641.2,1681.05,29267.25
26791.7,1609.95,28345.9
27594.55,1622.05,29160.75
29446.35,1633.7,31024.5
29972.8,1643.8,31554.15
29927.0,1673.7,31539.0
30493.5,1718.25,32151.35
30011.8,1690.45,31640.15
29699.75,1658.6,31301.55
29611.05,1633.7,31187.8
29551.0,1608.2,31102.8
30072.75,1634.2,31649.4
30979.6,1643.6,32567.15
31539.8,1684.3,33168.2
28733.15,1636.55,30314.5
28597.65,1619.65,30159.7
29477.9,1627.85,31048.85
30430.75,1673.4,32038.2
36077.65,1805.15,37841.5
38878.55,1747.1,40584.35
40317.0,1791.9,42069.9
40562.4,1792.7,42324.7
40624.3,1803.75,42397.9
41752.2,1831.6,43549.35
41407.9,1813.9,43193.55
43403.75,1794.9,45168.8
43453.15,1830.75,45254.0
43836.9,1819.75,45628.6
43910.45,1851.55,45734.45
43687.0,1879.8,45538.9
43584.0,1951.1,45506.25
42648.05,1953.75,44574.7
42256.85,1984.35,44212.1
41868.65,1958.4,43798.05
42433.0,2052.95,44457.45
42769.1,2125.5,44867.6
41973.3,2119.25,44066.3
41171.45,2108.65,43255.65
35740.8,1951.9,37666.7
32268.5,1882.15,34124.3
30471.25,1836.1,32278.5
30028.1,1824.2,31823.4
29230.2,1793.15,30992.5
25992.7,1739.65,27705.75
25481.6,1756.2,27210.8
23583.6,1741.2,25298.15
23419.2,1699.3,25091.1
28385.65,1830.4,30188.65
32712.7,2020.9,34694.0
33743.35,2040.2,35742.8
34552.3,2029.8,36538.4
37431.6,2033.4,39417.35
38227.8,2037.5,40218.55
38984.7,2057.15,40995.15
40359.0,2005.85,42319.25
40289.15,1917.35,42161.2
40425.4,1937.6,42317.0
40767.45,1903.15,42630.4
40315.95,1926.4,42202.45
41477.3,2096.55,43531.3
42680.9,2097.4,44739.0
43038.4,2112.05,45108.55
43143.75,2119.6,45223.3
43877.5,2113.75,45948.25
43981.3,2113.9,46053.3
45699.05,2124.2,47779.35
46376.55,2138.6,48471.7
41002.3,2062.35,43020.95
37132.35,1878.7,38969.05
36395.55,1838.15,38191.2
36544.35,1786.8,38292.3
35129.6,1774.7,36869.0
33985.55,1724.75,35676.45
34083.6,1713.3,35760.95
32002.85,1668.1,33634.75
31677.6,1695.75,33335.6
31371.75,1675.85,33009.65
31506.5,1713.9,33141.95
32632.15,1715.7,34270.3
31743.05,1545.5,33210.2
30591.7,1532.05,32045.95
30524.8,1540.7,31989.75
30146.55,1543.85,31614.35
29673.9,1556.05,31157.25
30052.55,1561.6,31514.6
29638.85,1579.05,31121.05
28987.5,1573.8,30463.65
30129.25,1570.25,31601.15
30563.25,1592.9,32067.75
30780.95,1585.3,32278.95
30382.25,1614.35,31909.35
29906.95,1719.25,31539.55
31251.7,1811.45,32976.15
30683.6,1828.5,32425.6
31031.15,1875.35,32795.4
31343.4,1866.85,33101.35
32480.6,1856.15,34228.1
31975.75,1861.85,33769.5
33046.8,1909.2,34883.35
34060.25,2003.25,35989.05
35029.55,2002.25,36957.15
35157.1,1996.7,37078.25
35394.9,2019.8,37339.35
35140.6,2039.7,37104.0
34560.75,2037.15,36542.25
33064.35,2052.35,35059.2
32893.5,2081.55,34896.15
32676.5,2073.6,34670.3
32169.85,2048.45,34139.1
32349.25,2135.2,34405.95
32984.05,2135.2,35040.6
32554.15,2066.2,34541.05
31617.6,2046.2,33579.35
31216.25,2005.15,33131.65
31266.45,1969.85,33170.65
31575.6,1968.45,33478.35
31248.45,2026.55,33208.45
31691.25,2076.35,33699.9
29539.15,2100.85,31576.15
29476.6,1961.55,31379.8
30050.05,2190.7,32181.25
29919.6,2183.0,32044.65
29891.2,2166.3,31999.5
30126.3,2154.0,32223.15
30584.85,2144.1,32678.05
31249.05,2106.9,33304.35
33595.1,2076.3,35624.3
34324.25,2110.65,36387.75
34750.8,2123.4,36773.35
35339.8,2043.75,37282.6
34487.65,2016.45,36403.4
34032.4,1998.7,35928.55
34690.95,1969.7,36560.45
35081.25,1988.65,36973.9
35697.7,1974.85,37575.1
35123.4,1982.35,37008.0
34464.25,1917.15,36281.2
36845.65,1888.25,38611.9
37413.15,1817.3,39109.3
37891.35,1859.6,39629.35
40318.5,1785.05,41983.4
41064.5,1806.55,42751.0
41195.25,1819.2,42892.75
41160.95,1819.6,42857.8
40962.15,1842.95,42681.6
41302.6,1838.0,43010.15
39439.1,1839.15,41165.8
38089.1,1792.15,39768.35
38460.25,1827.15,40227.85
37649.75,1824.5,39414.25
40009.65,1851.15,41799.9
41028.3,1844.7,42814.6
40174.9,1828.1,41945.8
39828.05,1821.35,41592.1
39117.65,1841.05,40900.3
39033.5,1831.3,40806.55
38911.55,1859.85,40717.05
35793.3,1805.6,37569.25
35043.4,1806.35,36819.7
34184.45,1784.0,35938.85
30319.0,1620.0,31909.0
29236.1,1604.95,30810.3
29104.6,1578.0,30652.85
28844.1,1578.15,30393.3
30075.6,1828.7,31875.75
28596.35,1819.05,30396.5
27785.0,1766.5,29525.9
29632.1,1749.35,31340.4
31439.5,1755.7,33154.3
31688.3,1758.65,33406.5
29821.6,1741.75,31522.6
29441.95,1739.55,31140.4
29901.4,1720.2,31581.85
31993.95,1731.95,33609.8
34492.35,1791.6,36155.3
36023.05,1771.9,37661.4
37401.2,1758.7,39026.4
38693.2,1746.35,40301.3
38967.35,1738.55,40567.55
38375.4,1727.65,39963.45
38648.8,1735.5,40245.1
38568.0,1717.65,40144.2
38253.95,1708.2,39821.4
38216.0,1693.65,39767.85
36360.0,1406.1,37624.35
36629.9,1373.8,37838.1
37139.25,1387.85,38367.5
35721.65,1396.45,36975.45
34987.3,1354.85,36158.85
35420.8,1336.9,36574.0
35604.15,1375.3,36797.0
35497.75,1377.6,36691.2
34848.75,1386.7,36050.8
32773.7,1368.9,34025.5
30554.75,1310.25,31759.6
29377.7,1329.1,30603.7
28435.65,1305.95,29638.15
27563.25,1321.5,28784.05
28162.65,1385.15,29447.4
28288.8,1461.6,29646.65
28018.7,1479.35,29393.05
28266.9,1491.0,29604.8
28887.95,1525.2,30260.55
28765.55,1530.95,30144.3
29011.55,1523.6,30383.65
29150.65,1578.05,30599.45
30159.5,1621.75,31652.8
29991.65,1613.8,31461.6
28053.1,1607.15,29554.95
26409.75,1590.85,27894.1
25386.8,1569.0,26849.15
25244.95,1579.05,26718.05
25678.8,1588.3,27158.6
25949.2,1580.0,27429.75
25648.5,1574.0,27126.7
25094.5,1558.95,26560.0
25110.45,1572.2,26587.8
25140.2,1556.7,26602.25
24783.3,1505.9,26194.4
24853.7,1455.15,26218.65
24829.15,1446.5,26186.4
24524.45,1438.6,25924.65
24409.45,1422.05,25790.55
24790.55,1424.65,26174.9
24602.3,1417.6,25978.5
24470.95,1383.6,25813.35
22894.75,1349.0,24202.3
22440.2,1352.2,23766.55
22128.0,1368.9,23469.95
22271.3,1395.3,23641.15
22106.6,1361.3,23441.15
21463.9,1324.4,22762.1
21134.85,1294.15,22406.75
20570.15,1316.3,21866.15
21859.4,1300.95,23140.5
21890.65,1309.2,23179.1
21732.5,1308.5,23019.15
21758.85,1298.5,23036.55
20957.25,1310.15,22245.85
20287.3,1286.55,21550.95
21333.45,1462.1,22771.4
21785.2,1465.4,23225.95
21305.7,1449.65,22729.65
21121.85,1428.3,22524.0
21861.8,1466.4,23302.7
22073.65,1477.5,23514.8
21795.25,1512.4,23271.35
22504.8,1507.7,23975.4
22654.7,1513.65,24126.05
23944.7,1508.3,25406.55
25801.65,1520.6,27275.3
26478.5,1549.7,27981.8
26304.3,1556.25,27808.2
26214.2,1543.55,27705.45
24657.55,1539.85,26145.2
24938.3,1541.55,26416.8
24323.1,1522.25,25783.8
25253.0,1566.45,26752.2
25910.2,1569.5,27413.1
28308.9,1853.5,29993.75
27886.2,1787.5,29503.3
29812.15,1873.05,31451.35
31394.35,1901.15,33054.95
31922.65,1974.6,33657.5
31812.65,1982.4,33555.5
31554.05,2006.05,33333.35
32784.0,1979.9,34537.35
32303.5,1980.15,34057.85
32533.5,1974.9,34291.3
31139.85,1971.2,32896.6
29364.65,1975.55,31127.35
28609.65,1930.35,30325.05
28597.45,1989.8,30377.8
29004.95,1997.2,30792.55
29295.4,2037.75,31121.15
29411.85,2097.4,31308.6
29782.45,2148.4,31731.2
28935.2,2180.55,30918.1
28486.35,2157.85,30446.25
26258.0,2031.8,28186.0
26562.3,1923.2,28384.9
24240.15,1839.2,26041.75
22674.75,1824.3,24470.65
22339.75,1816.95,24128.3
21808.1,1810.1,23587.9
21751.55,1834.9,23554.2
20462.35,1815.55,22243.25
20039.75,1806.15,21810.35
19743.4,1769.2,21475.85
20015.7,1776.9,21756.95
20362.8,1809.7,22134.35
20929.95,1897.7,22791.75
21012.8,1874.55,22851.1
20885.3,1876.6,22715.6
20619.2,1852.6,22427.7
20408.25,1820.6,22184.9
20782.2,1795.05,22531.5
21498.05,1749.75,23206.15
21322.8,1733.9,23013.35
21223.8,1581.55,22770.85
20581.4,1596.6,22141.6
21678.9,1801.25,23440.45
21729.25,1806.7,23496.85
22970.05,1765.65,24696.5
23053.8,1759.4,24775.05
23243.65,1703.2,24910.4
23232.5,1707.1,24903.35
23787.8,1710.75,25463.4
24252.55,1703.15,25920.0
24397.45,1712.25,26066.2
24977.2,1678.15,26614.3
27359.0,1614.3,28928.15
28324.2,1570.35,29850.3
27962.05,1553.85,29481.0
28000.65,1538.4,29502.8
27868.1,1511.5,29343.5
27841.9,1493.7,29277.2
26551.6,1463.95,27955.3
27471.2,1454.25,28867.3
27515.0,1460.5,28913.4
27456.8,1466.8,28861.0
26394.1,1274.4,27609.9
26588.05,1253.25,27743.3
25272.25,1238.15,26411.55
26038.35,1227.55,27167.8
26244.0,1224.75,27367.45
26423.15,1243.6,27556.1
28929.3,1281.95,30075.55
28608.05,1281.4,29748.1
28360.7,1252.7,29477.45
27615.2,1275.65,28747.85
24801.6,1266.7,25913.8
23807.9,1284.3,24921.8
23908.1,1302.05,25017.9
23948.65,1315.6,25066.15
23738.5,1302.55,24842.45
24362.35,1311.9,25497.4
24349.8,1306.35,25480.35
23313.1,1318.75,24456.55
23464.3,1329.85,24623.3
25275.7,1327.85,26419.65
25519.7,1353.55,26687.4
25409.4,1368.65,26628.3
25334.8,1391.85,26576.55
24449.85,1371.8,25670.5
24461.0,1379.25,25686.85
24417.4,1342.6,25615.45
21565.8,1309.55,22752.5
21672.65,1296.9,22849.95
22210.15,1316.55,23409.8
22225.05,1313.65,23428.95
22887.25,1344.15,24136.35
23670.2,1341.5,24922.1
23683.85,1331.2,24948.5
23615.05,1331.6,24887.1
23702.1,1350.2,24991.7
22803.8,1437.95,24167.5
24345.05,1510.4,25782.35
24905.95,1524.85,26324.45
24573.4,1478.85,25940.15
22491.2,1454.8,23846.5
23766.95,1637.25,25304.65
23928.95,1633.1,25465.3
23759.95,1599.05,25261.0
23712.1,1622.5,25236.05
23491.7,1622.15,24998.05
23406.1,1635.05,24914.8
24333.1,1622.2,25830.7
24169.95,1647.0,25694.6
23992.0,1644.3,25511.9
24970.75,1660.75,26503.25
24217.15,1645.3,25734.5
24855.0,1643.25,26228.5
26308.5,1643.35,27680.05
26165.1,1625.1,27517.3
26161.55,1623.45,27509.7
26230.4,1542.5,27513.9
24695.75,1485.6,25922.0
24032.0,1447.65,25250.95
24234.65,1469.5,25480.95
24712.0,1469.75,25955.7
23643.95,1251.8,24670.15
23714.9,1260.8,24746.9
23546.05,1274.0,24591.4
23461.1,1250.55,24481.45
23174.6,1234.25,24199.6
23165.5,1223.05,24190.0
22153.05,1214.15,23167.4
22266.6,1217.7,23282.65
22040.4,1235.55,23077.0
21103.6,1244.6,22153.25
21316.6,1245.2,22367.6
19754.9,1266.1,20978.25
18416.45,1262.3,19634.4
18493.15,1285.8,19732.15
18837.6,1296.4,20090.9
18313.15,1285.3,19550.1
18645.7,1294.45,19888.7
18895.75,1314.5,20160.65
18656.6,1306.15,19910.95
18829.8,1311.5,20091.05
18919.65,1315.25,20183.25
18651.1,1305.75,19908.35
19028.2,1332.8,20309.75
20085.6,1409.35,21446.35
20488.3,1448.65,21888.0
20394.3,1461.9,21809.6
20669.55,1492.1,22115.4
20542.3,1478.3,21975.1
20433.7,1491.25,21870.75
20515.4,1455.75,21892.2
20514.0,1476.35,21893.75
20837.45,1473.4,22213.0
20790.15,1468.2,22164.15
21358.3,1506.6,22771.85
21843.3,1588.3,23339.35
22677.5,1598.4,24183.75
23199.95,1618.45,24678.05
23296.3,1619.8,24774.85
23321.3,1619.85,24799.55
22898.4,1611.35,24371.8
22856.4,1620.95,24340.45
22890.5,1723.7,24474.45
22786.55,1742.95,24389.3
22212.7,1714.7,23787.4
21849.3,1762.75,23472.85
22328.7,1801.1,23989.85
22670.35,1791.25,24324.1
22710.25,1808.95,24378.5
23193.0,1789.35,24687.85
24682.25,1808.25,26219.9
25222.75,1809.6,26778.6
26423.75,1831.35,28001.55
27027.75,1822.95,28593.6
28898.05,1768.4,30408.75
28789.25,1686.25,30201.65
28941.1,1667.95,30337.9
29023.7,1693.1,30490.0
29984.8,1758.25,31517.8
30844.5,1842.0,32449.2
31030.1,1878.1,32664.4
31481.35,1907.85,33136.1
31681.15,1835.8,33265.35
31904.55,1808.15,33463.55
31961.65,1778.45,33478.0
32843.65,1747.65,34328.05
33183.2,1765.35,34658.65
32896.05,1790.15,34394.75
33499.7,1791.55,34999.0
33293.9,1770.3,34932.35
31560.7,1766.2,33192.25
31719.6,1908.95,33492.2
30408.55,1956.3,32226.75
29580.3,1951.8,31395.8
27055.7,1960.05,28875.05
26912.65,1948.95,28736.5
26308.0,1952.35,28137.75
25628.2,1901.95,27414.4
39398.0,1861.65,41134.9
52329.9,1807.25,54025.65
52136.25,1776.45,53808.3
52181.55,1743.75,53821.6
52047.95,1731.0,53676.45
52016.5,1729.8,53636.05
51780.45,1759.15,53438.55
51029.05,1715.05,52642.55
51308.75,1731.55,52956.6
53426.15,1744.85,55085.6
52802.15,1717.25,54436.95
53786.2,1765.1,55461.05
55809.85,2049.75,57769.6
55480.85,1899.6,57289.05
56706.1,1848.2,58461.45
56776.35,1863.45,58545.5
59043.9,1867.05,60816.75
59119.5,1983.7,61009.3
59864.15,2050.7,61817.4
60995.75,2082.1,62940.2
47473.3,2063.35,49400.3
35025.65,2042.0,36932.25
37499.55,2074.1,39430.85
37693.1,2063.9,39623.7
39913.1,2234.25,42015.25
40014.85,2221.35,42114.1
40275.1,2198.3,42355.2
50335.1,2186.15,51984.15
58919.6,2132.4,60232.75
73223.05,2073.45,74480.85
73055.8,2077.05,74321.15
71747.25,2032.5,72977.85
70181.25,1753.85,71129.05
70037.1,1753.4,70988.05
69299.7,1765.4,70266.6
70016.75,1769.5,70985.35
68234.75,1780.1,69220.05
68308.1,1652.05,69164.65
69787.15,1590.45,70585.1
68830.25,1559.5,69637.1
67296.8,1534.7,68083.95
65881.9,1527.2,66645.9
63066.65,1467.95,63773.8
62129.5,1494.35,62859.6
60596.05,1337.85,61165.95
60451.1,1359.75,61037.6
60038.65,1363.05,60626.7
49633.35,1388.55,50666.45
39853.3,1359.05,41145.45
23129.1,1369.25,24425.75
23694.9,1422.2,25037.75
23713.1,1477.75,25106.95
23349.35,1512.5,24781.9
23009.8,1524.2,24454.15
22214.15,1484.8,23620.0
21645.75,1474.3,23043.75
21276.85,1456.85,22654.9
20540.35,1447.2,21906.0
18084.0,1442.1,19441.2
19084.0,1459.05,20458.7
19438.4,1490.1,20845.6
19926.3,1552.35,21411.35
20313.95,1590.1,21841.4
20734.65,1604.3,22281.3
20581.2,1604.1,22131.2
20809.0,1625.85,22384.0
20947.75,1666.55,22564.9
21380.35,1712.1,23045.4
23324.15,1982.15,25257.35
24096.9,2019.65,26072.8
24215.95,2027.7,26206.1
24566.3,1977.4,26510.8
24448.65,1895.7,26315.25
24937.45,1897.4,26805.9
26233.1,2056.5,28258.15
26969.75,2133.35,29069.7
27435.55,2133.7,29535.15
27881.1,2153.0,30000.4
28512.55,2156.1,30625.7
30998.8,2243.2,33187.85
32285.3,2254.65,34478.15
33227.3,2303.55,35463.0
34012.15,2347.05,36289.1
34048.5,2425.0,36399.2
35748.95,2679.1,38351.2
35524.55,2648.45,38094.8
35359.05,2584.1,37863.15
35335.75,2521.65,37773.7
33738.05,2275.05,35929.5
33000.25,2236.35,35147.55
32239.45,2193.5,34341.75
31859.15,2181.3,33945.0
32396.65,2224.85,34521.1
32758.05,2280.8,34934.1
32017.45,2118.55,34032.05
32580.5,2065.2,34546.8
34166.75,2105.45,36177.2
37229.4,2109.95,39204.3
38321.7,2116.4,40315.9
39854.0,2049.65,41792.2
41023.1,2085.9,43006.45
40503.3,2094.35,42501.85
39516.7,2095.95,41518.9
39489.35,2113.1,41512.05
37570.65,1893.65,39375.15
38149.1,1920.65,39984.9
39168.0,1937.0,41022.25
40033.5,1976.95,41931.55
41446.2,1981.2,43315.75
42340.15,2022.1,44256.65
43798.7,2045.2,45740.5
44321.05,2066.4,46286.5
44270.0,2045.8,46219.35
44034.9,1977.05,45918.0
44180.15,2005.5,46092.3
43517.9,2011.0,45435.5
41480.05,1993.0,43380.4
38304.9,1988.1,40238.5
36507.3,1976.6,38429.65
31168.15,1916.2,33029.7
28647.95,1862.35,30455.65
27822.2,1750.15,29516.85
28117.45,1719.3,29780.9
27938.95,1657.0,29540.7
28591.95,1615.05,30153.15
27866.25,1588.25,29399.45
28996.4,1618.5,30560.05
28220.4,1586.2,29751.8
26759.6,1579.55,28321.75
25607.25,1546.65,27135.8
24016.0,1498.85,25496.75
23342.95,1482.1,24808.5
23136.85,1481.8,24601.3
22294.6,1466.15,23744.8
21936.35,1466.0,23387.45
21643.75,1482.15,23111.1
23037.45,1461.15,24482.1
22649.5,1446.9,24084.85
22988.1,1455.25,24430.7
22881.95,1501.2,24371.5
23540.35,1508.4,25035.15
23725.65,1520.65,25233.3
23350.9,1481.0,24819.2
22778.45,1405.4,24171.0
22118.25,1387.9,23491.85
22823.1,1622.75,24432.6
20949.3,1613.45,22549.6
21751.45,1623.45,23358.85
21875.7,1628.5,23488.55
22212.85,1606.5,23732.65
22360.75,1626.55,23900.55
24484.1,1633.3,26030.25
24987.75,1663.05,26564.2
25518.95,1659.05,27090.9
25790.1,1648.3,27347.0
